"Element"	"ionState"	"Ei"	"gi"
"Mg"	"I"	6.587856	5
"Mg"	"I"	6.7189834	7
"Mg"	"I"	6.7189881	5
"Mg"	"I"	6.7189932	3
"Mg"	"I"	6.7259951	1
"Mg"	"I"	6.7261534	3
"Mg"	"I"	6.7264807	5
"Mg"	"I"	6.7790143	7
"Mg"	"I"	6.7790411	5
"Mg"	"I"	6.7790469	7
"Mg"	"I"	6.7790536	9
"Mg"	"I"	6.782746	3
"Mg"	"I"	6.9297	3
"Mg"	"I"	6.9662844	1
"Mg"	"I"	6.9813495	5
"Mg"	"I"	7.0631588	7
"Mg"	"I"	7.0631626	5
"Mg"	"I"	7.0631654	3
"Mg"	"I"	7.0692167	1
"Mg"	"I"	7.0692968	3
"Mg"	"I"	7.0694581	5
"Mg"	"I"	7.0924123	7
"Mg"	"I"	7.0924204	5
"Mg"	"I"	7.0924252	7
"Mg"	"I"	7.0924299	9
"Mg"	"I"	7.0937549	3
"Mg"	"I"	7.0996774	7
"Mg"	"I"	7.0996774	9
"Mg"	"I"	7.0996774	9
"Mg"	"I"	7.16787	1
"Mg"	"I"	7.170428	3
"Mg"	"I"	7.175454	5
"Mg"	"I"	7.1731323	3
"Mg"	"I"	7.19225	1
"Mg"	"I"	7.1939656	5
"Mg"	"I"	7.245989	7
"Mg"	"I"	7.2459903	5
"Mg"	"I"	7.2459929	3
"Mg"	"I"	7.2501854	1
"Mg"	"I"	7.2502265	3
"Mg"	"I"	7.2503182	5
"Mg"	"I"	7.2624336	7
"Mg"	"I"	7.2624398	5
"Mg"	"I"	7.2624398	9
"Mg"	"I"	7.2624398	7
"Mg"	"I"	7.263023	3
"Mg"	"I"	7.2668124	11
"Mg"	"I"	7.2668124	9
"Mg"	"I"	7.2668124	7
"Mg"	"I"	7.2668124	9
"Mg"	"I"	7.3104479	3
"Mg"	"I"	7.3201534	5
"Mg"	"I"	7.321703	1
"Mg"	"I"	7.3545894	7
"Mg"	"I"	7.3545908	5
"Mg"	"I"	7.354593	3
"Mg"	"I"	7.357534	3
"Mg"	"I"	7.357534	1
"Mg"	"I"	7.357534	5
"Mg"	"I"	7.364756	5
"Mg"	"I"	7.364756	9
"Mg"	"I"	7.364756	7
"Mg"	"I"	7.364756	7
"Mg"	"I"	7.365056	3
"Mg"	"I"	7.3675796	9
"Mg"	"I"	7.3675796	9
"Mg"	"I"	7.3675796	7
"Mg"	"I"	7.3675796	11
"Mg"	"I"	7.395552	3
"Mg"	"I"	7.4006157	5
"Mg"	"I"	7.402738	1
"Mg"	"I"	7.4243186	7
"Mg"	"I"	7.4243202	5
"Mg"	"I"	7.4243221	3
"Mg"	"I"	7.426388	5
"Mg"	"I"	7.426388	3
"Mg"	"I"	7.426388	1
"Mg"	"I"	7.4310388	7
"Mg"	"I"	7.4310388	7
"Mg"	"I"	7.4310388	5
"Mg"	"I"	7.4310388	9
"Mg"	"I"	7.431195	3
"Mg"	"I"	7.432961	9
"Mg"	"I"	7.432961	11
"Mg"	"I"	7.432961	9
"Mg"	"I"	7.451946	3
"Mg"	"I"	7.4548275	5
"Mg"	"I"	7.45681	1
"Mg"	"I"	7.471732	5
"Mg"	"I"	7.471732	3
"Mg"	"I"	7.471732	7
"Mg"	"I"	7.4764062	9
"Mg"	"I"	7.4764062	7
"Mg"	"I"	7.4764062	5
"Mg"	"I"	7.4764062	7
"Mg"	"I"	7.476532	3
"Mg"	"I"	7.4777743	7
"Mg"	"I"	7.491233	3
"Mg"	"I"	7.4929973	5
"Mg"	"I"	7.505426	7
"Mg"	"I"	7.505426	5
"Mg"	"I"	7.505426	3
"Mg"	"I"	7.50881	7
"Mg"	"I"	7.50881	5
"Mg"	"I"	7.50881	9
"Mg"	"I"	7.50881	7
"Mg"	"I"	7.508898	3
"Mg"	"I"	7.519699	3
"Mg"	"I"	7.520843	5
"Mg"	"I"	7.530227	7
"Mg"	"I"	7.530227	5
"Mg"	"I"	7.530227	3
"Mg"	"I"	7.5327547	5
"Mg"	"I"	7.5327547	9
"Mg"	"I"	7.5327547	7
"Mg"	"I"	7.5327547	7
"Mg"	"I"	7.5328	3
"Mg"	"I"	7.540988	3
"Mg"	"I"	7.541762	5
"Mg"	"I"	7.549005	3
"Mg"	"I"	7.549005	7
"Mg"	"I"	7.549005	5
"Mg"	"I"	7.550948	7
"Mg"	"I"	7.550948	5
"Mg"	"I"	7.550948	9
"Mg"	"I"	7.550948	7
"Mg"	"I"	7.551001	3
"Mg"	"I"	7.55732	3
"Mg"	"I"	7.557867	5
"Mg"	"I"	7.563573	3
"Mg"	"I"	7.563573	7
"Mg"	"I"	7.563573	5
"Mg"	"I"	7.565094	9
"Mg"	"I"	7.565094	7
"Mg"	"I"	7.565094	5
"Mg"	"I"	7.565094	7
"Mg"	"I"	7.565135	3
"Mg"	"I"	7.57054	5
"Mg"	"I"	7.575096	5
"Mg"	"I"	7.575096	3
"Mg"	"I"	7.575096	7
"Mg"	"I"	7.576309	5
"Mg"	"I"	7.576309	9
"Mg"	"I"	7.576309	7
"Mg"	"I"	7.576309	7
"Mg"	"I"	7.576345	3
"Mg"	"I"	7.58065	5
"Mg"	"I"	7.58535	7
"Mg"	"I"	7.58535	5
"Mg"	"I"	7.58535	9
"Mg"	"I"	7.58535	7
"Mg"	"I"	7.585383	3
"Mg"	"I"	7.58885	5
"Mg"	"I"	7.592771	3
"Mg"	"I"	7.59563	5
"Mg"	"I"	7.598891	3
"Mg"	"I"	7.60127	5
"Mg"	"I"	7.604019	3
"Mg"	"I"	7.60602	5
"Mg"	"I"	7.608359	3
"Mg"	"I"	7.61005	5
"Mg"	"I"	7.612063	3
"Mg"	"I"	7.6135	5
"Mg"	"I"	7.615251	3
"Mg"	"I"	7.6166	5
"Mg"	"I"	7.618012	3
"Mg"	"I"	7.6191	5
"Mg"	"I"	7.620418	3
"Mg"	"I"	7.6214	5
"Mg"	"I"	7.622532	3
"Mg"	"I"	7.6234	5
"Mg"	"I"	7.624396	3
"Mg"	"I"	7.62605	3
"Mg"	"I"	7.627523	3
"Mg"	"I"	7.628838	3
"Mg"	"I"	7.63002	3
"Mg"	"I"	7.63108	3
"Mg"	"I"	7.632049	3
"Mg"	"I"	7.632924	3
"Mg"	"I"	7.633721	3
"Mg"	"I"	7.63445	3
"Mg"	"I"	7.635113	3
"Mg"	"I"	7.635732	3
"Mg"	"I"	7.636288	3
"Mg"	"I"	7.636809	3
"Mg"	"I"	7.637287	3
"Mg"	"I"	7.637729	3
"Mg"	"I"	7.638138	3
"Mg"	"I"	7.638525	3
"Mg"	"I"	7.638874	3
"Mg"	"I"	7.639212	3
"Mg"	"I"	7.639519	3
"Mg"	"I"	7.639811	3
"Mg"	"I"	7.640084	3
"Mg"	"I"	7.640339	3
"Mg"	"I"	7.640582	3
"Mg"	"I"	7.640795	3
"Mg"	"I"	7.641015	3
"Mg"	"I"	7.641221	3
"Mg"	"I"	7.641393	3
"Mg"	"I"	7.641571	3
"Mg"	"I"	7.64175	3
"Mg"	"I"	7.641915	3
"Mg"	"I"	7.642048	3
"Mg"	"I"	7.642198	3
"Mg"	"I"	8.465	1
"Mg"	"I"	9.539	3
"Mg"	"I"	9.753	3
"Mg"	"I"	10.004658	5
"Mg"	"I"	10.354075	3
"Mg"	"I"	10.355219	5
"Mg"	"I"	10.357248	7
"Mg"	"I"	10.6533	3
"Mg"	"I"	10.859	3
"Mg"	"I"	10.918	3
"Mg"	"I"	11.2549	3
"Mg"	"I"	11.359	3
"Mg"	"I"	11.387	3
"Mg"	"I"	11.5494	3
"Mg"	"I"	11.597	3
"Mg"	"I"	11.615	3
"Mg"	"I"	11.707	3
"Mg"	"I"	11.735	3
"Mg"	"I"	11.75	3
"Mg"	"I"	11.8061	3
"Mg"	"I"	11.8221	3
"Mg"	"I"	11.833	3
"Mg"	"I"	11.8698	3
"Mg"	"I"	11.8895	3
"Mg"	"I"	11.9135	3
"Mg"	"I"	11.927	3
"Mg"	"I"	11.9454	3
"Mg"	"I"	11.9565	3
"Mg"	"I"	14.179	3
"Mg"	"I"	15.243	3
"Mg"	"I"	15.613	3
"Mg"	"I"	15.835	3
"Mg"	"I"	54.8	3
"Mg"	"I"	54.96	3
"Mg"	"I"	55.065	3
"Mg"	"I"	55.492	3
"Mg"	"I"	55.492	3
"Mg"	"I"	55.678	3
"Mg"	"I"	55.839	3
"Mg"	"I"	56.278	3
"Mg"	"I"	56.342	3
"Mg"	"I"	56.366	3
"Mg"	"I"	56.544	3
"Mg"	"I"	56.604	3
"Mg"	"I"	56.777	3
"Mg"	"I"	56.816	3
"Mg"	"I"	56.816	3
"Mg"	"I"	57.039	3
"Mg"	"I"	57.08	3
"Mg"	"I"	57.08	3
"Mg"	"I"	57.08	3
"Mg"	"I"	57.216	3
"Mg"	"I"	57.216	3
"Mg"	"I"	57.302	3
"Mg"	"I"	57.346	3
"Mg"	"I"	57.547	3
"Mg"	"I"	57.587	3
"Mg"	"I"	58.067	3
"Mg"	"I"	59.04	3
"Mg"	"I"	60.675	3
"Mg"	"I"	60.989	3
"Mg"	"I"	61.151	3
"Mg"	"I"	61.251	3
"Mg"	"I"	61.414	3
"Mg"	"I"	61.859	3
"Mg"	"I"	62.223	3
"Mg"	"I"	62.42	3
"Mg"	"I"	62.536	3
"Mg"	"I"	62.602	3
"Mg"	"I"	63	3
"Mg"	"I"	63.693	3
"Mg"	"I"	63.887	3
"Mg"	"I"	65.279	3
"Mg"	"I"	65.687	3
"Mg"	"I"	66.061	3
"Mg"	"I"	66.158	3
"Mg"	"I"	66.676	3
"Mg"	"I"	67.555	3
"Mg"	"I"	67.703	3
"Mg"	"I"	67.74	3
"Mg"	"I"	67.863	3
"Mg"	"I"	68.101	3
"Mg"	"I"	68.5	3
"Mg"	"I"	68.651	3
"Ca"	"I"	0	1
"Ca"	"I"	1.8793402	1
"Ca"	"I"	1.8858075	3
"Ca"	"I"	1.8989349	5
"Ca"	"I"	2.5212633	3
"Ca"	"I"	2.5229867	5
"Ca"	"I"	2.5256821	7
"Ca"	"I"	2.7090094	5
"Ca"	"I"	2.932512	3
"Ca"	"I"	3.910399	3
"Ca"	"I"	4.1308143	1
"Ca"	"I"	4.4300117	5
"Ca"	"I"	4.4409544	7
"Ca"	"I"	4.450647	9
"Ca"	"I"	4.443025	5
"Ca"	"I"	4.5313358	1
"Ca"	"I"	4.5322113	3
"Ca"	"I"	4.5347368	5
"Ca"	"I"	4.5541398	3
"Ca"	"I"	4.6243982	5
"Ca"	"I"	4.6801799	3
"Ca"	"I"	4.680635	5
"Ca"	"I"	4.681327	7
"Ca"	"I"	4.7352531	3
"Ca"	"I"	4.7385667	5
"Ca"	"I"	4.7435268	7
"Ca"	"I"	4.7631683	1
"Ca"	"I"	4.7690284	3
"Ca"	"I"	4.779784	5
"Ca"	"I"	4.8767178	1
"Ca"	"I"	4.8769584	3
"Ca"	"I"	4.8775483	5
"Ca"	"I"	5.0181663	3
"Ca"	"I"	5.0260582	7
"Ca"	"I"	5.044971	1
"Ca"	"I"	5.0486176	5
"Ca"	"I"	5.1675384	3
"Ca"	"I"	5.1808379	1
"Ca"	"I"	5.2284402	5
"Ca"	"I"	5.2284828	7
"Ca"	"I"	5.2285409	9
"Ca"	"I"	5.2499357	7
"Ca"	"I"	5.271169	1
"Ca"	"I"	5.2716479	3
"Ca"	"I"	5.2726253	5
"Ca"	"I"	5.2994568	3
"Ca"	"I"	5.2996694	5
"Ca"	"I"	5.3000005	7
"Ca"	"I"	5.3212844	5
"Ca"	"I"	5.3901916	5
"Ca"	"I"	5.3919636	7
"Ca"	"I"	5.3943154	9
"Ca"	"I"	5.4470569	3
"Ca"	"I"	5.4529201	3
"Ca"	"I"	5.4895911	1
"Ca"	"I"	5.5498576	5
"Ca"	"I"	5.5498847	7
"Ca"	"I"	5.5499193	9
"Ca"	"I"	5.5550969	7
"Ca"	"I"	5.563774	11
"Ca"	"I"	5.563909	9
"Ca"	"I"	5.573793	1
"Ca"	"I"	5.5740388	3
"Ca"	"I"	5.5745474	5
"Ca"	"I"	5.578028	5
"Ca"	"I"	5.5853732	3
"Ca"	"I"	5.5855401	5
"Ca"	"I"	5.5857825	7
"Ca"	"I"	5.6320266	3
"Ca"	"I"	5.6708741	3
"Ca"	"I"	5.6892877	1
"Ca"	"I"	5.7236864	5
"Ca"	"I"	5.7237039	7
"Ca"	"I"	5.7237269	9
"Ca"	"I"	5.7258877	7
"Ca"	"I"	5.728086	5
"Ca"	"I"	5.7385	1
"Ca"	"I"	5.738637	3
"Ca"	"I"	5.738935	5
"Ca"	"I"	5.740713	3
"Ca"	"I"	5.7409208	5
"Ca"	"I"	5.7412196	7
"Ca"	"I"	5.7627624	3
"Ca"	"I"	5.7960484	3
"Ca"	"I"	5.8068068	1
"Ca"	"I"	5.820932	5
"Ca"	"I"	5.8280253	5
"Ca"	"I"	5.8280359	7
"Ca"	"I"	5.8280508	9
"Ca"	"I"	5.8291346	7
"Ca"	"I"	5.8317487	3
"Ca"	"I"	5.8322176	5
"Ca"	"I"	5.8328665	7
"Ca"	"I"	5.837843	3
"Ca"	"I"	5.838043	5
"Ca"	"I"	5.8501163	3
"Ca"	"I"	5.8746252	3
"Ca"	"I"	5.8814968	1
"Ca"	"I"	5.8829365	5
"Ca"	"I"	5.8838502	3
"Ca"	"I"	5.8850357	5
"Ca"	"I"	5.8862633	7
"Ca"	"I"	5.8954752	5
"Ca"	"I"	5.8954822	7
"Ca"	"I"	5.8954946	9
"Ca"	"I"	5.896097	7
"Ca"	"I"	5.902237	3
"Ca"	"I"	5.902363	5
"Ca"	"I"	5.909347	3
"Ca"	"I"	5.9205747	3
"Ca"	"I"	5.9211488	5
"Ca"	"I"	5.9221917	7
"Ca"	"I"	5.927213	3
"Ca"	"I"	5.927981	5
"Ca"	"I"	5.93187	1
"Ca"	"I"	5.941555	5
"Ca"	"I"	5.9415684	7
"Ca"	"I"	5.9415748	9
"Ca"	"I"	5.9419361	7
"Ca"	"I"	5.94639	3
"Ca"	"I"	5.946472	5
"Ca"	"I"	5.95093	3
"Ca"	"I"	5.955157	3
"Ca"	"I"	5.955362	5
"Ca"	"I"	5.9557312	7
"Ca"	"I"	5.961583	5
"Ca"	"I"	5.964138	3
"Ca"	"I"	5.967452	1
"Ca"	"I"	5.9744321	5
"Ca"	"I"	5.9744359	7
"Ca"	"I"	5.9744412	9
"Ca"	"I"	5.9746733	7
"Ca"	"I"	5.97631	9
"Ca"	"I"	5.977	11
"Ca"	"I"	5.977999	3
"Ca"	"I"	5.978067	5
"Ca"	"I"	5.981063	3
"Ca"	"I"	5.983267	3
"Ca"	"I"	5.983334	5
"Ca"	"I"	5.983513	7
"Ca"	"I"	5.987302	5
"Ca"	"I"	5.991058	3
"Ca"	"I"	5.993489	1
"Ca"	"I"	5.99869	5
"Ca"	"I"	5.9987003	7
"Ca"	"I"	5.9987028	9
"Ca"	"I"	5.9988563	7
"Ca"	"I"	6.00013	9
"Ca"	"I"	6.00066	11
"Ca"	"I"	6.001402	3
"Ca"	"I"	6.001449	5
"Ca"	"I"	6.003574	3
"Ca"	"I"	6.004928	3
"Ca"	"I"	6.004984	5
"Ca"	"I"	6.005109	7
"Ca"	"I"	6.007249	5
"Ca"	"I"	6.011287	3
"Ca"	"I"	6.013127	1
"Ca"	"I"	6.0162208	1
"Ca"	"I"	6.0178983	3
"Ca"	"I"	6.0211093	5
"Ca"	"I"	6.017082	7
"Ca"	"I"	6.017082	9
"Ca"	"I"	6.0172184	7
"Ca"	"I"	6.01821	9
"Ca"	"I"	6.01871	11
"Ca"	"I"	6.019222	3
"Ca"	"I"	6.019248	5
"Ca"	"I"	6.020809	3
"Ca"	"I"	6.021746	3
"Ca"	"I"	6.021782	5
"Ca"	"I"	6.021852	7
"Ca"	"I"	6.022944	5
"Ca"	"I"	6.026841	3
"Ca"	"I"	6.028301	1
"Ca"	"I"	6.031382	9
"Ca"	"I"	6.031496	7
"Ca"	"I"	6.03229	9
"Ca"	"I"	6.0327	11
"Ca"	"I"	6.0331	5
"Ca"	"I"	6.03429	3
"Ca"	"I"	6.034983	3
"Ca"	"I"	6.035011	5
"Ca"	"I"	6.035066	7
"Ca"	"I"	6.035423	5
"Ca"	"I"	6.039124	3
"Ca"	"I"	6.040265	1
"Ca"	"I"	6.042809	7
"Ca"	"I"	6.04341	9
"Ca"	"I"	6.04391	11
"Ca"	"I"	6.044111	5
"Ca"	"I"	6.045029	3
"Ca"	"I"	6.045487	5
"Ca"	"I"	6.045579	3
"Ca"	"I"	6.045618	5
"Ca"	"I"	6.045632	7
"Ca"	"I"	6.048945	3
"Ca"	"I"	6.049866	1
"Ca"	"I"	6.051928	7
"Ca"	"I"	6.052983	5
"Ca"	"I"	6.053719	3
"Ca"	"I"	6.053783	5
"Ca"	"I"	6.054132	3
"Ca"	"I"	6.054142	5
"Ca"	"I"	6.054207	7
"Ca"	"I"	6.056948	3
"Ca"	"I"	6.057693	1
"Ca"	"I"	6.059381	7
"Ca"	"I"	6.060262	5
"Ca"	"I"	6.060641	5
"Ca"	"I"	6.060851	3
"Ca"	"I"	6.061185	5
"Ca"	"I"	6.061203	3
"Ca"	"I"	6.06122	7
"Ca"	"I"	6.063522	3
"Ca"	"I"	6.064148	1
"Ca"	"I"	6.065549	7
"Ca"	"I"	6.06629	5
"Ca"	"I"	6.066397	5
"Ca"	"I"	6.066772	3
"Ca"	"I"	6.067048	5
"Ca"	"I"	6.067055	3
"Ca"	"I"	6.067082	7
"Ca"	"I"	6.069012	3
"Ca"	"I"	6.069539	1
"Ca"	"I"	6.070721	7
"Ca"	"I"	6.071271	5
"Ca"	"I"	6.071341	5
"Ca"	"I"	6.071745	3
"Ca"	"I"	6.071977	3
"Ca"	"I"	6.071992	7
"Ca"	"I"	6.071996	5
"Ca"	"I"	6.073657	3
"Ca"	"I"	6.074089	1
"Ca"	"I"	6.075088	7
"Ca"	"I"	6.075432	5
"Ca"	"I"	6.075624	5
"Ca"	"I"	6.07596	3
"Ca"	"I"	6.076166	5
"Ca"	"I"	6.076167	3
"Ca"	"I"	6.07618	7
"Ca"	"I"	6.077598	3
"Ca"	"I"	6.077956	1
"Ca"	"I"	6.078813	7
"Ca"	"I"	6.079013	5
"Ca"	"I"	6.07928	5
"Ca"	"I"	6.079563	3
"Ca"	"I"	6.079739	5
"Ca"	"I"	6.080956	3
"Ca"	"I"	6.081282	1
"Ca"	"I"	6.08202	7
"Ca"	"I"	6.082122	5
"Ca"	"I"	6.082419	5
"Ca"	"I"	6.082667	3
"Ca"	"I"	6.082817	5
"Ca"	"I"	6.083882	3
"Ca"	"I"	6.084151	1
"Ca"	"I"	6.084797	7
"Ca"	"I"	6.084832	5
"Ca"	"I"	6.085149	5
"Ca"	"I"	6.085361	3
"Ca"	"I"	6.085495	5
"Ca"	"I"	6.086434	3
"Ca"	"I"	6.086656	1
"Ca"	"I"	6.087193	5
"Ca"	"I"	6.08722	7
"Ca"	"I"	6.087531	5
"Ca"	"I"	6.087713	3
"Ca"	"I"	6.087811	5
"Ca"	"I"	6.088635	3
"Ca"	"I"	6.088845	1
"Ca"	"I"	6.089287	5
"Ca"	"I"	6.089341	7
"Ca"	"I"	6.089617	5
"Ca"	"I"	6.089779	3
"Ca"	"I"	6.089886	5
"Ca"	"I"	6.090602	3
"Ca"	"I"	6.090778	1
"Ca"	"I"	6.091138	5
"Ca"	"I"	6.09122	7
"Ca"	"I"	6.09146	5
"Ca"	"I"	6.091603	3
"Ca"	"I"	6.091687	5
"Ca"	"I"	6.092343	3
"Ca"	"I"	6.092498	1
"Ca"	"I"	6.092786	5
"Ca"	"I"	6.092879	7
"Ca"	"I"	6.093103	5
"Ca"	"I"	6.093222	3
"Ca"	"I"	6.093285	5
"Ca"	"I"	6.093861	3
"Ca"	"I"	6.09402	1
"Ca"	"I"	6.094256	5
"Ca"	"I"	6.094355	7
"Ca"	"I"	6.094555	5
"Ca"	"I"	6.094664	3
"Ca"	"I"	6.09474	5
"Ca"	"I"	6.095254	3
"Ca"	"I"	6.095369	1
"Ca"	"I"	6.095574	5
"Ca"	"I"	6.095682	7
"Ca"	"I"	6.09586	5
"Ca"	"I"	6.095956	3
"Ca"	"I"	6.095999	5
"Ca"	"I"	6.096479	3
"Ca"	"I"	6.096604	1
"Ca"	"I"	6.096762	5
"Ca"	"I"	6.097031	5
"Ca"	"I"	6.097119	3
"Ca"	"I"	6.097187	5
"Ca"	"I"	6.097602	3
"Ca"	"I"	6.097728	1
"Ca"	"I"	6.097835	5
"Ca"	"I"	6.098085	5
"Ca"	"I"	6.098165	3
"Ca"	"I"	6.098193	5
"Ca"	"I"	6.098581	3
"Ca"	"I"	6.098804	5
"Ca"	"I"	6.099041	5
"Ca"	"I"	6.099115	3
"Ca"	"I"	6.099162	5
"Ca"	"I"	6.099482	3
"Ca"	"I"	6.099688	5
"Ca"	"I"	6.09991	5
"Ca"	"I"	6.099975	3
"Ca"	"I"	6.100014	5
"Ca"	"I"	6.100329	3
"Ca"	"I"	6.100491	5
"Ca"	"I"	6.100701	5
"Ca"	"I"	6.10076	3
"Ca"	"I"	6.100788	5
"Ca"	"I"	6.10108	3
"Ca"	"I"	6.101223	5
"Ca"	"I"	6.101429	5
"Ca"	"I"	6.101476	3
"Ca"	"I"	6.101512	5
"Ca"	"I"	6.101896	5
"Ca"	"I"	6.102082	5
"Ca"	"I"	6.102133	3
"Ca"	"I"	6.102153	5
"Ca"	"I"	6.102515	5
"Ca"	"I"	6.102689	5
"Ca"	"I"	6.102734	3
"Ca"	"I"	6.102758	5
"Ca"	"I"	6.103085	5
"Ca"	"I"	6.103249	5
"Ca"	"I"	6.10329	3
"Ca"	"I"	6.103316	5
"Ca"	"I"	6.103608	5
"Ca"	"I"	6.103758	5
"Ca"	"I"	6.103798	3
"Ca"	"I"	6.103809	5
"Ca"	"I"	6.10409	5
"Ca"	"I"	6.104238	5
"Ca"	"I"	6.104273	3
"Ca"	"I"	6.104296	5
"Ca"	"I"	6.104542	5
"Ca"	"I"	6.104678	5
"Ca"	"I"	6.104712	5
"Ca"	"I"	6.104712	3
"Ca"	"I"	6.104957	5
"Ca"	"I"	6.105082	5
"Ca"	"I"	6.105117	5
"Ca"	"I"	6.105117	3
"Ca"	"I"	6.105345	5
"Ca"	"I"	6.105462	5
"Ca"	"I"	6.105494	3
"Ca"	"I"	6.10551	5
"Ca"	"I"	6.105701	5
"Ca"	"I"	6.105818	5
"Ca"	"I"	6.105847	3
"Ca"	"I"	6.105855	5
"Ca"	"I"	6.106038	5
"Ca"	"I"	6.106144	5
"Ca"	"I"	6.106167	5
"Ca"	"I"	6.106173	3
"Ca"	"I"	6.106352	5
"Ca"	"I"	6.106454	5
"Ca"	"I"	6.10648	3
"Ca"	"I"	6.106482	5
"Ca"	"I"	6.106643	5
"Ca"	"I"	6.106745	5
"Ca"	"I"	6.106769	3
"Ca"	"I"	6.106771	5
"Ca"	"I"	6.106921	5
"Ca"	"I"	6.107018	5
"Ca"	"I"	6.107034	5
"Ca"	"I"	6.107035	3
"Ca"	"I"	6.107181	5
"Ca"	"I"	6.107269	5
"Ca"	"I"	6.107288	3
"Ca"	"I"	6.107294	5
"Ca"	"I"	6.107422	5
"Ca"	"I"	6.107506	5
"Ca"	"I"	6.107525	3
"Ca"	"I"	6.107541	5
"Ca"	"I"	6.107649	5
"Ca"	"I"	6.107728	5
"Ca"	"I"	6.107747	3
"Ca"	"I"	6.107762	5
"Ca"	"I"	6.107872	5
"Ca"	"I"	6.107939	5
"Ca"	"I"	6.107956	3
"Ca"	"I"	6.107981	7
"Ca"	"I"	6.108053	5
"Ca"	"I"	6.108136	5
"Ca"	"I"	6.108155	3
"Ca"	"I"	6.108156	5
"Ca"	"I"	6.10825	5
"Ca"	"I"	6.108328	5
"Ca"	"I"	6.108342	3
"Ca"	"I"	6.108352	5
"Ca"	"I"	6.108434	5
"Ca"	"I"	6.108503	5
"Ca"	"I"	6.108518	3
"Ca"	"I"	6.108524	5
"Ca"	"I"	6.108618	5
"Ca"	"I"	6.108673	5
"Ca"	"I"	6.108687	3
"Ca"	"I"	6.108703	5
"Ca"	"I"	6.108751	5
"Ca"	"I"	6.108827	5
"Ca"	"I"	6.108843	3
"Ca"	"I"	6.108856	5
"Ca"	"I"	6.108923	5
"Ca"	"I"	6.108979	5
"Ca"	"I"	6.108993	3
"Ca"	"I"	6.10901	5
"Ca"	"I"	6.109085	5
"Ca"	"I"	6.109119	5
"Ca"	"I"	6.109135	3
"Ca"	"I"	6.109139	5
"Ca"	"I"	6.109233	5
"Ca"	"I"	6.109262	5
"Ca"	"I"	6.109272	3
"Ca"	"I"	6.109393	5
"Ca"	"I"	6.109398	3
"Ca"	"I"	6.109429	5
"Ca"	"I"	6.109521	3
"Ca"	"I"	6.109638	3
"Ca"	"I"	6.109748	3
"Ca"	"I"	6.109855	3
"Ca"	"I"	6.109954	3
"Ca"	"I"	6.11005	3
"Ca"	"I"	6.110142	3
"Ca"	"I"	6.110231	3
"Ca"	"I"	6.110314	3
"Ca"	"I"	6.110396	3
"Ca"	"I"	6.110474	3
"Ca"	"I"	6.110546	3
"Ca"	"I"	6.110618	3
"Ca"	"I"	6.110685	3
"Ca"	"I"	6.110752	3
"Ca"	"I"	6.110815	3
"Ca"	"I"	6.11088	3
"Ca"	"I"	6.366804	3
"Ca"	"I"	6.368991	5
"Ca"	"I"	6.372332	7
"Ca"	"I"	6.39183	7
"Ca"	"I"	6.39498	9
"Ca"	"I"	6.399	11
"Ca"	"I"	6.39408	3
"Ca"	"I"	6.41116	3
"Ca"	"I"	6.41427	5
"Ca"	"I"	6.41829	7
"Ca"	"I"	6.4358	3
"Ca"	"I"	6.58	3
"Ca"	"I"	6.59601	9
"Ca"	"I"	6.59777	5
"Ca"	"I"	6.6019	7
"Ca"	"I"	6.73015	1
"Ca"	"I"	6.730946	3
"Ca"	"I"	6.73291	5
"Ca"	"I"	6.93106	3
"Ca"	"I"	6.93649	3
"Ca"	"I"	6.94092	3
"Ca"	"I"	6.9746	3
"Ca"	"I"	7.00126	5
"Ca"	"I"	7.009153	3
"Ca"	"I"	7.01241	3
"Ca"	"I"	7.0238	3
"Ca"	"I"	7.1244	3
"Ca"	"I"	7.14288	1
"Ca"	"I"	7.14371	3
"Ca"	"I"	7.14625	5
"Ca"	"I"	7.186	3
"Ca"	"I"	7.244559	3
"Ca"	"I"	7.252073	3
"Ca"	"I"	7.253806	3
"Ca"	"I"	7.290137	3
"Ca"	"I"	7.316415	3
"Ca"	"I"	7.3395	3
"Ca"	"I"	7.3607	3
"Ca"	"I"	7.3635	5
"Ca"	"I"	7.414529	3
"Ca"	"I"	7.421974	3
"Ca"	"I"	7.42399	3
"Ca"	"I"	7.444771	3
"Ca"	"I"	7.457682	3
"Ca"	"I"	7.48	3
"Ca"	"I"	7.517432	3
"Ca"	"I"	7.524634	3
"Ca"	"I"	7.527024	3
"Ca"	"I"	7.539142	3
"Ca"	"I"	7.546829	3
"Ca"	"I"	7.55976	3
"Ca"	"I"	7.584428	3
"Ca"	"I"	7.591385	3
"Ca"	"I"	7.594204	3
"Ca"	"I"	7.601056	3
"Ca"	"I"	7.605902	3
"Ca"	"I"	7.61611	3
"Ca"	"I"	7.630477	3
"Ca"	"I"	7.637016	3
"Ca"	"I"	7.640229	3
"Ca"	"I"	7.643905	3
"Ca"	"I"	7.646926	3
"Ca"	"I"	7.65568	3
"Ca"	"I"	7.663548	3
"Ca"	"I"	7.669566	3
"Ca"	"I"	7.673161	3
"Ca"	"I"	7.674751	3
"Ca"	"I"	7.676653	3
"Ca"	"I"	7.684601	3
"Ca"	"I"	7.688157	3
"Ca"	"I"	7.693528	3
"Ca"	"I"	7.697549	3
"Ca"	"I"	7.697549	3
